90 0 209.647
87 0 275.125
87 90 175.474
87 180 167.462
87 270 225.256
84 0 349.815
84 45 217.916
84 90 121.245
84 135 97.5095
84 180 131.213
84 225 120.316
84 270 204.099
84 315 408.631
81 0 369.367
81 30 303.359
81 60 164.445
81 90 74.8502
81 120 74.3896
81 150 57.6024
81 180 111.858
81 210 64.0058
81 240 41.757
81 270 122.066
81 300 345.677
81 330 404.924
78 0 354.113
78 22.5 329.048
78 45 149.625
78 67.5 15.9048
78 90 -10.5916
78 112.5 3.92092
78 135 69.2016
78 157.5 78.7184
78 180 93.7118
78 202.5 103.961
78 225 -25.1089
78 247.5 -8.43411
78 270 24.5635
78 292.5 390.266
78 315 414.55
78 337.5 322.594
75 0 454.021
75 18 366.378
75 36 193.16
75 54 32.1166
75 72 -27.419
75 90 -50.3647
75 108 -59.2403
75 126 9.26051
75 144 55.3054
75 162 65.433
75 180 63.3128
75 198 14.7049
75 216 -12.7977
75 234 -71.4289
75 252 -93.7459
75 270 59.6165
75 288 340.104
75 306 386.978
75 324 454.753
75 342 487.784
72 0 538.676
72 15 467.776
72 30 238.03
72 45 103.972
72 60 23.2862
72 75 -27.7804
72 90 -97.4141
72 105 -100.484
72 120 -45.2047
72 135 34.6526
72 150 78.5719
72 165 70.6821
72 180 59.8016
72 195 24.7843
72 210 -29.9529
72 225 -32.0847
72 240 -74.8225
72 255 -145.812
72 270 -76.7392
72 285 206.092
72 300 382.02
72 315 412.99
72 330 610.415
72 345 592.461
69 0 535.502
69 12.8571 424.435
69 25.7143 295.551
69 38.5714 155.408
69 51.4286 91.3445
69 64.2857 -19.7511
69 77.1429 -82.088
69 90 -130.957
69 102.857 -136.848
69 115.714 -67.6358
69 128.571 94.0578
69 141.429 102.117
69 154.286 118.145
69 167.143 106.136
69 180 52.1285
69 192.857 35.737
69 205.714 30.5759
69 218.571 141.645
69 231.429 -37.3441
69 244.286 -137.113
69 257.143 -234.828
69 270 -216.843
69 282.857 -89.0886
69 295.714 315.725
69 308.571 225.7
69 321.429 490.981
69 334.286 618.333
69 347.143 609.346
66 0 570.97
66 11.25 414.94
66 22.5 233.648
66 33.75 224.028
66 45 215.587
66 56.25 60.629
66 67.5 -58.9068
66 78.75 -133.62
66 90 -200.035
66 101.25 -225.965
66 112.5 -128.675
66 123.75 -75.4315
66 135 87.8138
66 146.25 245.025
66 157.5 141.062
66 168.75 110.886
66 180 57.4189
66 191.25 59.9801
66 202.5 84.3477
66 213.75 71.6702
66 225 83.8845
66 236.25 -72.8114
66 247.5 -169.07
66 258.75 -312.455
66 270 -337.908
66 281.25 -222.393
66 292.5 1.0472
66 303.75 263.392
66 315 439.119
66 326.25 599.833
66 337.5 613.459
66 348.75 603.348
63 0 523.725
63 10 459.417
63 20 162.948
63 30 172.468
63 40 157.696
63 50 137.156
63 60 81.1653
63 70 -98.6553
63 80 -211.009
63 90 -251.661
63 100 -286.796
63 110 -200.338
63 120 -108.368
63 130 -63.4082
63 140 184.089
63 150 167.903
63 160 131.541
63 170 60.2893
63 180 32.1291
63 190 74.9668
63 200 127.753
63 210 162.792
63 220 142.58
63 230 62.329
63 240 -91.9197
63 250 -217.527
63 260 -363.254
63 270 -385.68
63 280 -315.697
63 290 -63.381
63 300 131.558
63 310 337.7
63 320 503.557
63 330 600.764
63 340 570.75
63 350 578.477
60 0 488.728
60 9 436.211
60 18 251.014
60 27 138.073
60 36 136.009
60 45 140.409
60 54 72.725
60 63 -54.4696
60 72 -191.895
60 81 -275.647
60 90 -313.091
60 99 -296.771
60 108 -242.945
60 117 -123.662
60 126 21.522
60 135 80.0988
60 144 204.789
60 153 174.686
60 162 117.653
60 171 -22.1751
60 180 -9.86934
